t,censored,totredeem,prevcat,prefood,pregas,prebank,preretail,preother,prebonus,baselen
737,0,465,entertain,0.907642841,0.009554133,0,0.410827875,0.009554133,0.480891705,314
1541,1,100,entertain,0.043478251,0,0.304347754,0,0.434782505,0,46
23,0,5420,merch,3.871793747,1.089268684,0,0.06362772,0.01044634,3.583095551,1053
332,0,8450,merch,8.541175842,0,0,0.003921568,0.617646694,7.62940979,1020
152,1,1900,merch,1.475329399,0.607366085,0,0.28839469,0.081306458,1.095899582,1439
130,0,8289,travel,1.070776939,0.02522774,0.746320725,2.421863556,0.06166783,1.295724869,1427
34,0,1545,cert,0.320307493,0.035874426,0.616271496,0.008327991,0.028827667,0.199871779,1561
70,0,1875,cert,0.015189871,0.012658224,2.21518898,0.005063288,0.062025309,0.03291139,790
858,1,150,cert,0.003960393,0,0,0,0,0,505
640,0,140,cert,0.006528832,0,0,0.015233949,0.126224041,0.076169729,919
1120,0,160,cert,0.034188032,0,0,0,0,0,117
654,1,700,cert,0.255090952,0.101822078,0,0.038585186,0.004287243,0.075026751,933
74,1,850,merch,0.209472895,0.166110635,0,0.458972454,0.064042687,0.274182558,1499
269,0,1680,cert,1.289956093,0.034061134,0,0.012227073,0.017467246,0.992139339,1145
92,0,540,cert,0.034168541,0.454441786,0,0,0,0.072892904,878
355,0,2275,cert,1.245282173,0.022969633,0,0.000820344,0.287120581,1.014765739,1219
459,0,400,cert,0.500970841,0,0,0,0,0.079611599,1030
486,1,455,entertain,0.383287907,0.103542209,0,0.016348764,0.002724795,0.151680231,1101
1125,0,700,cert,,,,,,,
849,0,280,cert,0.771317482,0.058139533,0,0.034883708,0,0.581395149,258
54,1,400,cert,0.191573381,0.011849895,0,0.015141539,0,0.088215888,1519
32,1,1230,travel,1.960102081,0.821750164,0.017374516,0,0.014800511,1.962033272,1554
188,1,2800,cert,0.535765171,0.010014303,1.320457459,0.013590843,0,0.242489219,1398
47,0,5630,cert,0.58015728,0.022339016,2.155057907,0.155716062,0.084756851,0.369250774,1522
157,1,1350,merch,0.300847292,0.019774005,0.321327448,0.059322029,0,0.181497097,1416
240,0,400,cert,0.28296423,0.012512028,0,0.012512028,0,0.025024056,1039
687,0,25,entertain,0.215384603,0,0,0.002564102,0.005128205,0.120512784,390
287,0,3605,cert,0.852713108,0.036434084,0,0.290697575,0.054263562,0.374418497,1290
36,0,16825,cert,3.954044342,0.949514389,5.122974396,0.372815371,0.392232895,3.917798996,1545
318,1,340,entertain,0.13203454,0.032467514,0,0.067099512,0.004329003,0.123376608,924
641,1,2950,travel,2.489383698,0.047770679,0.129511595,0.079617798,0.038216531,2.277069092,942
219,0,1375,entertain,0.059215367,0.064396739,0.852701664,0.04293114,0.039230198,0.093264222,1351
503,0,910,entertain,0.066812694,0,0,0.39978075,0.01642935,0.067907989,913
555,1,3850,merch,2.02420044,0.022265241,0,0.001936108,0.696998596,1.719264031,1033
80,0,980,cert,0.123260379,0.466533899,1.500330925,0.019218013,0.005964212,0.453942776,1509
59,0,2025,travel,0.680054188,0.264805794,0,0.035398215,0.377807856,0.881551743,1469
167,1,1320,merch,0.707042217,0.010563374,0.030985907,0.120422483,0.049295753,0.175352097,1420
24,0,26671,travel,18.02529907,0.488643646,4.146007538,0.018818945,0.243997335,18.00582886,1541
828,1,700,cert,0.457894564,0.013157889,0,0.00921052,0,0.053947359,760
375,0,1370,cert,1.989180565,0.0293663,0,0.004636783,0.026275113,1.432765961,647
19,0,2050,entertain,0.03186968,0.063031137,3.301698685,0.082861185,0.08427757,0.041784674,1412
392,1,1763,travel,0.059265435,0.052587628,0.886476994,0.120200276,0.269615889,0.045909822,1198
689,1,240,cert,0.121034026,0,0,0.019976497,0,0.007050525,851
171,0,3000,merch,1.861722946,0.134268522,0,0.09619236,0.007014025,1.540080071,998
80,0,745,cert,0.556291103,0.011037521,0,0.113686502,0.061810136,0.45253849,906
467,0,1400,cert,0.010438412,0.03340292,0.201461315,0,0.624217033,0.022964507,958
100,1,2800,entertain,0.153949976,0.006752193,1.651586533,0.015530042,0.014179602,0.081026316,1481
541,0,1500,cert,0.810690403,0.153674722,0,0.563474178,0,0.190423131,898
1,1,1200,travel,0.705401897,0.013819091,0,0.119346678,0.057788938,0.432788849,1592
554,1,2700,merch,0.031007752,0.070736408,2.038759232,0.00484496,0,0.043604642,1032
253,0,1400,cert,0.285561323,0.468449116,0.121925116,0.805347443,0.004278071,1.02245903,935
346,0,1200,cert,0.324840546,0,0.031847119,0.264331102,0.082802534,0.149681449,628
740,1,1600,merch,1.678780556,0.011723325,0,0.002344664,0.019929647,0.894489765,853
213,0,7948,travel,1.280889511,0.546431065,3.585571289,0.082885623,0.304681301,1.683806419,1303
257,0,400,cert,0.005056888,0.001264222,0.360303402,0.026548669,0,0.126422167,791
50,1,500,merch,0.465055466,0,0,0,0,0.018941864,1531
271,0,4100,merch,2.179962158,0.005565859,0,0.005565859,0.19944334,1.787569046,1078
750,0,2800,cert,1.340466499,0,0,0,0.272373438,0.503890991,514
238,0,4724,travel,0.099700093,0.311843872,7.176158905,0.013493247,0.766866207,0.884557247,1334
303,0,18810,travel,6.736625671,0.136142612,1.196920395,0.416531563,0.21636951,6.06401825,1234
62,0,4060,cert,0,0,2.447221756,0.034722209,0.27569437,0.258333206,1440
542,0,2035,travel,0.19894588,0.41238451,0,0.662714005,0.160737753,0.400527,759
53,0,3650,merch,0.709677219,0.034457475,5.746334076,0.09457475,0.161290288,1.744133949,1364
60,0,2590,cert,0.100743711,0.002028396,1.343474388,0,0,0.012846515,1479
139,0,800,cert,0.553172112,0.061662197,0,0.035746187,0,0.108132243,1119
14,1,320,cert,0.093929708,0.005750798,0,0.118210852,0.056230009,0.055591047,1565
107,0,4670,entertain,1.944693565,0.010463372,0,1.204782486,0.005979072,0.808669567,1338
547,1,770,cert,0.50048399,0.003872216,0,0.011616647,0,0.032913834,1033
432,1,1120,cert,0.892576218,0.01921396,0,0.020960689,0.016593874,0.256768465,1145
360,1,800,cert,0.390163899,0.113114715,0,0.01557377,0,0.167213082,1220
249,0,2400,cert,1.044342041,0.159021378,0,0.159785867,0.003058104,0.409785748,1308
6,0,550,merch,0.081990182,0.001401541,0.5017519,0.002102312,0.005606163,0.013314642,1427
55,0,7762,travel,0.112191439,0.582647324,5.713535309,0.144352913,0.160807729,0.43081522,1337
493,1,630,travel,1.17668438,0.044626594,0,0.133879781,0.02459015,0.877048969,1098
1368,1,980,cert,0,0,2.114677429,0,0,0.353210926,218
48,1,960,cert,0.023407012,0.049414814,0.569570541,0.003901169,0,0.028608576,1538
64,0,2885,cert,0.460144758,0.024637669,1.294202805,0.007971011,0.063768089,0.390579701,1380
1190,1,350,cert,0.075757563,0.015151508,0.335858584,0.035353512,0,0.012626261,396
568,0,770,cert,0.07383275,0.273615599,0.175895691,0.132464647,0.005428881,0.222584128,921
227,0,800,cert,1.181093216,0.089977205,0,0.084282458,0,0.486332417,878
65,1,120,entertain,0,0.015748024,0.6437006,0.009842515,0,0.004593175,1524
111,0,560,cert,0.010506205,0.00095511,0.274116516,0.116523385,0,0.010506205,1047
49,0,645,merch,0.430136919,0.028310493,0,0.095890403,0,0.157990813,1095
51,1,1225,merch,0.680754185,0.05981794,0,0,0.027308181,0.220416069,1538
903,0,1700,travel,0.154061556,0,1.943977356,0,0.078431368,0.137254834,357
152,1,1900,merch,0.542856693,0.140766501,0.243902326,0.290592194,0,0.225087047,1435
1341,1,425,entertain,0.406503916,0.004065041,0,0.085365832,0,0.012195118,246
409,1,950,travel,0.210930824,0.01366353,0.19214344,0.046968401,0,0.065755725,1171
379,0,1040,cert,0.438202143,0.061797738,0.522471905,0.047752798,0,0.235955,712
529,0,480,cert,0.442067623,0,0,0.062388569,0,0.106951833,561
421,0,400,cert,0.183055878,0,0.819969654,1.007563591,0.004538577,0.720120907,661
728,0,3300,merch,5.490795136,0.030674845,0,0.199386478,0.015337423,5.248462677,326
41,0,20500,cert,0.000731529,0.054133117,22.9451294,0.119239152,1.228967667,0.01828821,1367
1427,1,375,cert,2.707315445,0,0,0,0,2.560974121,123
964,0,1550,merch,,,,,,,
177,0,640,cert,0.587883949,0.007679179,0,0.080204725,0.001706484,0.074232042,1172
728,1,1300,cert,0.431054354,0.020857468,0,0,0.004634991,0.251448393,863
352,0,560,cert,0.363877773,0.002656041,0,0.026560411,0.015936241,0.169986606,753
967,1,2250,travel,0.525558949,0.167731524,0,0.052715629,0.095846593,0.423322678,626
21,1,2675,travel,0.449452639,0,0,0.648422241,0.603991985,0.669027329,1553
81,0,2725,merch,0.021684736,0.083402813,1.625520706,0.013344452,0,0.060050041,1199
220,0,8875,travel,3.321220398,0.271075487,1.90625,1.119912148,0.503633499,3.34375,1376
59,0,1850,cert,0.81689167,0,0,0.145270228,0.001351351,0.687161923,1480
225,0,1080,travel,0.025611162,0.064027906,1.273573875,0.019790441,0.536670208,0.044237465,859
335,0,2000,travel,2.359445572,0.288018227,0,0.04838708,0.039170504,2.119813919,434
158,1,1125,cert,0.373049498,0,0.073049605,0.336170197,0.026950344,0.310638189,1410
87,0,1575,cert,0.204098344,0.076229453,0.915573597,0.037704915,0,0.171311379,1220
822,1,700,cert,0.343460798,0.311756849,0,0.039630115,0.100396276,0.450462341,757
12,0,1105,cert,1.262773514,0,0,0.07883209,0,0.578102112,685
906,1,200,cert,0.037267059,0.057453394,0,0.032608688,0.046583831,0.003105588,644
179,1,875,cert,0.018400565,0.188959599,0.016985133,0.004953995,0.002123142,0.062278837,1413
50,0,1445,entertain,0.005301524,0.14910531,1.550032616,0.003313452,0,1.015241623,1509
312,0,525,cert,0.05482623,0.015444011,0.284169674,0.003088802,0.001544401,0.031660229,1295
98,0,1575,cert,0.423435211,0.008655123,0.077230334,0.15978694,0.104527295,0.172436714,1502
1264,0,170,entertain,0,0.14619875,0.771929741,0,0.00584795,0.00584795,171
508,1,240,cert,0.312906027,0.003714019,0,0.002785515,0,0.155988812,1077
360,0,640,cert,0.578052521,0,0,0.170015454,0.026275113,0.200927258,647
790,1,320,cert,0.483061314,0,0,0.030112922,0,0.116687536,797
63,0,240,cert,0.229946494,0,0,0.006417111,0.064171076,0.06310159,935
189,0,880,cert,1.519999504,0,0.149999976,0.379999876,0,0.419999838,400
152,0,895,cert,0.740740299,0.001610305,0,0.029790655,0.016103059,0.154589295,1242
334,1,500,merch,0.147134185,0.011976041,0,0.007698886,0.009409748,0.028229252,1169
449,0,2080,cert,1.50402832,0.006266784,0,0.047448516,0,0.270366907,1117
237,0,320,cert,0.197475195,0.013525695,1.732191086,0.243462563,0.106402159,0.170423746,1109
258,0,4440,cert,2.194736481,0.494736671,0,0.039849609,0,1.04511261,1330
204,0,1210,cert,0.859574318,0.73191452,0.744680405,0.196595669,0.061276585,0.727659226,1175
271,0,620,cert,0.083180964,0,0.387568474,0,0.077696502,0.124314427,1094
67,1,2350,travel,0.358477354,0.083737016,0,1.458130837,0.177854657,0.398615837,1445
653,0,320,cert,0.076839805,0.007575754,0,0.188311577,0.072510779,0.085497797,924
296,1,500,entertain,0.20729804,0.023291916,0.204192519,0.013198756,0,0.059782594,1288
321,0,800,cert,0.01179941,0,0.6991148,0.002949853,0,0.098328412,1017
128,0,2380,cert,2.581268311,0.004305702,0,0,0.006458554,1.606027603,929
521,1,850,travel,0.573831558,0.004672896,0,0.027102798,0,0.233644843,1070
29,1,400,merch,0.107304454,0.00258565,0,0.000646412,0.128636003,0.069812536,1547
295,1,1800,merch,0,0.312258959,0.38396287,0,0.005397067,0.101002276,1297
677,0,1955,cert,2.007369995,0.042997539,0,0.014742009,0.138820529,1.671989441,814
71,0,6260,cert,3.641199112,0.006139152,0,0.197817087,0,2.617324829,1466
613,0,140,cert,0.144501209,0.003836317,0,0,0.017902806,0.024296671,782
2,0,1290,cert,0,0.055141568,1.639344215,0.177347183,0.012667656,0.038002968,1342
485,1,300,entertain,0.186301351,0,0.061187208,0,0,0.035616428,1095
228,1,1050,travel,0.155719519,0.985239506,0,0.039114386,0,0.622139931,1355
1379,1,500,cert,0.666666508,0.183098555,0,0.032863826,0.004694834,0.530516148,213
541,1,265,entertain,0.183183074,0.006006002,0.164164066,0.005005002,0,0.04904902,999
9,0,600,cert,0.352348805,0.317673206,0,0.013422817,0,0.420581579,894
284,0,1375,merch,0.11978358,0.016228735,1.798299789,0.019319937,0.015455946,0.115146816,1294
240,1,3050,merch,1.32171917,0,0.43439579,0.130466938,0.017049655,0.875463009,1349
55,0,5125,cert,0.100388587,0.108160615,2.96178627,0.036269426,0.261657953,0.422279596,1544
136,0,6055,cert,3.385457993,0.065843582,0,0.414951801,0.099451244,3.183813095,1458
120,0,9615,travel,7.036548615,0.605993748,0,0.276315689,0.028508768,6.6966362,1368
22,0,6850,cert,3.219881058,0.000658328,0.601053238,0.007899933,0.475312471,2.996707916,1519
59,0,6400,travel,7.65725708,0.022177413,5.288303375,0,0.054435462,7.381046295,496
16,0,6515,cert,3.154285431,0.279999971,0,0.212857127,0.224999905,2.913570404,1400
106,0,11800,merch,3.853382111,0.95714283,1.988720894,0.412029982,0.899247646,4.984207153,1330
41,0,3000,travel,0.259417057,0.219616175,0,0.175550699,1.106609345,1.280738831,1407
17,1,570,travel,0.311338663,0.140294671,0,0.004484303,0.029468283,0.326713562,1561
1478,1,1800,merch,5.117645264,0,0,0,0,4.632350922,68
297,1,1585,cert,0.080308855,0.841698647,0,0.106563687,0.017760605,0.464092493,1295
276,1,700,cert,0.205700994,0.128659368,0.376733303,0.023112476,0,0.263482094,1298
679,1,175,entertain,0.01314348,0.349397421,0,0.00328587,0.004381158,0.136911273,913
1526,1,25,entertain,3,0,0,0,0,0,1
929,0,3200,travel,0.506223679,0.049792528,1.912862778,1.481327057,0.016597509,0.26556015,482
482,0,4400,travel,4.711666107,0.00578592,0,0.400192738,0.02217935,4.424297333,1037
949,0,150,cert,0.110294104,0,0,0.194852829,0,0.051470578,272
231,0,850,cert,0.357842922,0.07107842,0.218137145,0.004084967,0.004084967,0.315359354,1224
72,0,1645,cert,0.989953041,0.054922968,0,0.022772938,0.003348962,0.883455753,1493
177,0,3215,travel,0.126807451,0,3.030033112,0.048943251,0.103448272,0.209121227,899
1305,0,400,merch,2.864582062,0,0,0.078125,0,2.145832062,192
352,0,1650,cert,0.201965928,0.132260919,1.092939377,0.074173331,0.002680965,0.137622833,1119
211,0,4400,travel,7.276264191,0.178988218,0,0,0.089494109,6.377429962,257
127,0,1995,cert,1.272912979,0,0,0.006155949,0,0.24760592,1462
276,0,420,cert,0.35773015,0,0,0.006578945,0,0.188322306,1216
228,1,300,entertain,0.076979995,0.001480385,0,0.031088069,0.082161307,0.011843078,1351
1,1,3900,travel,0.028949022,0.438011169,3.073629379,0.016991809,0.008181244,0.251101255,1589
211,1,3100,merch,0.723912716,1.006521225,0,0.322463751,0.00289855,1.173913002,1380
22,0,5475,merch,0.111624777,0,0.172390938,0.001321004,0.022457063,0.058124155,1514
108,0,3160,cert,0.610435963,0.207290888,1.088634491,0.013581127,0.030021429,0.166547418,1399
130,1,875,cert,0.043898791,0.148065448,0.75744009,0.011904761,0.001488095,0.191220164,1344
113,1,2624,travel,1.063555718,0.283299446,0.909398079,0.073022306,0.884381294,1.179850578,1479
216,0,425,cert,0.021155402,0.445890904,0,0.016273379,0.30756712,0.259560585,1229
532,1,635,cert,0.027698174,0,0.170009494,0.286532879,0.086914957,0.072588325,1047
184,1,755,cert,0.028451875,0.00502092,0.502928734,0.01087866,0.037656903,0.018410027,1195
116,1,700,cert,0.401379108,0.017931029,0,0.004827585,0.006206896,0.282758474,1450
1218,0,480,cert,0.462499857,0,0,0,0,0,240
1571,1,325,merch,0,0,0.533333302,0,0,0,15
396,1,3225,travel,0.321637392,0.74853754,1.953215599,0.023391798,0.793650627,0.605680466,1197
7,0,725,entertain,0.202068925,0.003448276,0,0.129655123,0.129655123,0.254482746,1450
617,1,250,cert,0.188659787,0.00824742,0,0.00412371,0,0.069072127,970
433,0,570,cert,0.286597729,0,0.448453426,0.002061855,0,0.118556678,970
114,0,2870,travel,1.126436234,0.30651331,1.863984108,0.139846683,0.714559078,1.381225586,1044
386,0,1180,entertain,0.234251857,0,1.148621559,0.000984252,0,0.154527545,1016
34,0,3325,cert,1.1802845,0.518157959,0,0.134241223,0.30544734,0.745135784,1542
55,0,67465,cert,0.980688095,0.395465851,0,0.651553154,0.063811898,1.389588356,1191
558,1,2500,merch,0.126091123,0,1.746847153,0,0.029097959,0.022308424,1031
277,0,240,cert,0.241217732,0.139344215,0,0.071428537,0.001170959,0.070257604,854
86,0,1165,cert,0.641221046,0.063844502,0,0.13532269,0.004163772,0.405273914,1441
597,1,1110,entertain,0.119312406,0.159757257,0.656218052,0.291203022,0,0.10515672,989
601,1,835,cert,0.121212065,0.038383812,0.46767664,0.071717143,0.092929244,0.129292846,990
603,0,9620,travel,2.196136475,0.480690956,2.172763825,0.156504035,0.05081299,1.781503677,984
107,0,350,entertain,0.369726896,0.032258064,0,0.039702207,0.057071954,0.272952795,403
841,1,925,merch,1.085560799,0.00668449,0.050802112,0.0775401,0,0.128342152,748
75,0,2195,merch,1.315933228,0,0,0.002747253,0,1.109889984,1456
216,0,3070,cert,0.351421118,1.81223011,0,0.265288353,0.255813837,1.664082527,1161
162,0,2140,entertain,0.122312784,0.005930316,1.034098625,0.208302379,0.023721263,0.069681227,1349
247,0,4850,merch,0.412698269,2.988887787,0,0.225396752,0.04285714,1.996030808,1260
289,0,360,entertain,0.201526642,0.279389143,0.899999619,0.190839648,0.026717544,0.345801354,1310
185,1,525,cert,0.117689014,0.000713266,0.24037087,0.051355183,0.062767446,0.052068472,1402
48,0,15900,cert,3.047962189,0.122864604,5.147171021,0.249671459,0.059789747,2.89947319,1522
345,0,2604,cert,4.66028595,0.003189791,0.303030253,0.050239205,0.25518322,4.682613373,1254
631,1,1950,travel,0.119371712,0,1.633507729,0,0,0.024083763,955
106,1,730,cert,1.096532822,0.038749129,0,0.010876954,0,0.624064922,1471
142,0,10242,cert,6.72442627,0.001526717,0.735877514,0.015267171,0.074809134,5.887020111,1310
139,0,435,cert,0.008997425,0.034704357,0,0.104113102,0.560410976,0.606683731,778
87,1,75,entertain,0.037974656,0,0,0.000666222,0.005996,0.006662224,1501
178,0,2475,travel,0.181620836,0.002170766,1.639652252,0.000723589,0.00578871,0.083936274,1382
490,1,750,merch,2.155172348,0.002722323,0,0.000907441,0.031760424,1.642467499,1102
289,0,1025,entertain,0.238095164,0.039682537,0.676587105,0,0.049603164,0.178571343,1008
991,0,420,entertain,0.174334049,1.556900024,0,0.01210653,0,0.801452637,413
569,1,2100,travel,2.220918655,0.086998999,0.303030253,0,0.01661779,1.75366497,1023
596,1,700,cert,0.022222221,0,0.623231888,0,0,0.006060604,990
674,1,1300,cert,0.103825092,0.001092896,1.518032074,0,0,0.020765021,915
202,0,2350,merch,1.701601028,0,0,0.001455603,0,1.349344254,1374
29,0,700,merch,0.060520738,0.108374357,4.099224091,0.023926809,0.054187179,0.171006322,1421
358,0,1600,entertain,1.27586174,0.000884173,0,0.000884173,0,0.965517044,1131
127,0,1295,entertain,0.892578125,0,0.826171875,0.00390625,0,0.649414063,1024
200,0,820,cert,0.547231197,0.107491851,0,0.00488599,0.020358294,0.486156225,1228
30,0,995,cert,0.175477147,0.014684282,0.222466946,0.0051395,0.002202643,0.024963275,1362
223,0,250,cert,0.215878606,0,0,0.006244421,0,0.059768051,1121
360,1,575,merch,0.016233757,0.23538959,2.431005478,0.004870128,0,0.224837661,1232
377,0,960,cert,0.813588619,0.00348432,0,0.01393728,0.050522625,0.31010437,1148
73,0,400,cert,0.084726811,0,0,0.010033444,0.002229653,0.004459307,897
9,1,320,cert,0.124432921,0.002592351,0,0.011017494,0.103694081,0.020090729,1543
670,0,400,cert,0.382286787,0.003363228,0.142376661,0.012331836,0,0.087443888,892
760,0,280,cert,0.063679218,0.009433955,0.099056602,0,0,0.01415094,424
580,0,3680,travel,0.117177069,0.137150407,8.288948059,0.013315573,0.0186418,0.194407344,751
409,1,2695,cert,0.039932013,0.076465547,1.444349289,0.075615943,0.009345792,0.145284534,1177
409,0,1800,cert,0.284588337,0.176006913,0.986865044,0.001751313,0.039404541,0.254816055,1142
164,0,320,cert,0.42917347,0.026981443,0,0.101180434,0.016863406,0.048903853,1186
5,0,560,cert,0.999059677,0.000939849,0,0.230263114,0.010338344,0.141917229,1064
81,0,30,entertain,0.053020954,0,0,0,0,0.008631319,811
52,0,21235,merch,1.231122017,0.019697964,14.25738525,0.081418216,5.663818359,0.697307587,1523
71,0,1380,cert,0.510203838,0.018950433,0.010932937,0.195335269,0.255101919,0.505830765,1372
277,1,160,cert,0.150381565,0.084732771,0,0.005343508,0,0.131297708,1310
126,0,2570,entertain,0.011529587,0.002305917,1.747117043,0.257494211,0.003843196,0.023059174,1301
44,1,4450,entertain,2.607854843,0.213714957,0,0.08322233,0.083888114,2.182422638,1502
1375,1,160,cert,0.433333159,0.014285713,0,0.357142687,0,0.157142758,210
239,1,700,cert,0.320503235,0.094004393,0,0.007401921,0.02220577,0.172464728,1351
116,1,3209,travel,0.491847754,0,1.512228012,0,0.037364125,0.230978251,1472
182,0,160,cert,0.075829327,0.053080559,0,0.015165873,0.004739333,0.086255908,1055
547,1,880,cert,0.799999714,0.042307675,0,0.069230735,0,0.149038434,1040
257,0,700,cert,1.033216476,0.066433549,0,0.134615302,0,0.379370451,572
647,0,320,cert,0.383682251,0,0,0.039691269,0,0.169790506,907
640,1,340,cert,0.47213459,0.026288107,0,0.109358549,0.005257621,0.086224973,951
163,0,160,cert,0.34107399,0,0,0.027576193,0,0.068214774,689
963,1,320,cert,0.507293224,0.077795744,0,0,0,0.358184576,617
6,0,800,cert,0.631312847,0.119769096,0,0.005772006,0.014430009,0.381673813,1386
791,1,450,cert,0.417085409,0.011306532,0,0.067839146,0.085427105,0.030150741,796
314,0,160,cert,0.457671881,0,0,0,0,0.099206328,756
725,0,645,entertain,0.924098492,0,0,0.011385195,0.085388959,0.07590127,527
416,0,2250,cert,2.201669693,0.050119311,0,0.266109705,0.001193317,0.900954247,838
1065,1,315,entertain,0.355513096,0.264258385,0,0.009505697,0,0.150189996,526
553,1,775,merch,0.576402187,0.100580216,0,0.043520302,0,0.16344285,1034
25,0,7925,merch,4.593486786,0.471606493,0.008310244,0.225069165,0.067174494,4.707756043,1444
568,0,560,cert,0.59193325,0.018979833,0,0.053380758,0,0.296559811,843
12,0,610,cert,0.053058207,0.190862179,2.282976151,0.028002948,0,0.139277816,1357
140,0,2105,cert,0.315420389,0.293613672,0.989875317,0.002336448,0,0.354361296,1284
140,0,1925,cert,0.908777714,0.018072277,0.656626225,0.376075506,0.070567966,0.151462913,1162
428,1,1000,cert,0.86899519,0.003493449,0,0,0,0.214847088,1145
38,0,320,cert,0.43832016,0,0,0,0,0.023622036,1143
543,1,1700,merch,1.855640411,0,0,0.493307829,0.039196938,0.403441668,1046
201,0,250,cert,0.233128786,0.00368098,0,0.07852757,0.025766864,0.089570522,815
36,0,2095,cert,0.956945419,0.024370417,0,0.52071476,0.024370417,0.946384907,1231
269,0,3575,merch,0.420268059,0.005961251,3.904619217,0.081967175,5.18479538,0.190760016,671
1222,1,850,travel,0.307042122,0.002816901,0,0.002816901,0.016901404,0.191549182,355
176,0,525,entertain,0.001262626,0.071969688,0.761363506,0.010101005,0.011363633,0.015151508,792
194,0,13680,cert,1.473807335,8.355743408,0,0.208756805,0.147771597,4.702110291,1279
128,1,1536,travel,0.003597122,0,1.19334507,0,0.004496399,0.00089928,1112
278,0,250,cert,0.37890625,0.529296875,0,0,0.044921875,0.3359375,512
60,1,2250,travel,0.880156994,0.118533015,0,0.098886669,0.104780614,0.40144062,1527
289,1,1300,entertain,0.79907608,0.148575783,0,0.011547342,0.046189368,0.426481724,1299
178,1,205,entertain,0.054836243,0.076923072,0,0.038080722,0.003808072,0.083777607,1313
28,0,3330,entertain,0.990140438,0.005633801,1.32183075,0.007042252,0.003521126,0.429577351,1420
117,0,280,cert,0.433333159,0,0,0.019696966,0.019696966,0.219696879,660
459,1,590,cert,0.093778133,0.003606852,0.165013433,0.093778133,0,0.042380512,1109
1,0,8689,travel,0.89477253,0.031907648,10.06245422,0.120841801,0.059742004,0.423625231,1473
763,0,1590,merch,1.620638847,0,0.513081074,0.056686044,0,1.042150497,688
449,1,850,merch,0.883295059,0,0,0.043478251,0.159038901,0.577803135,874
82,0,560,cert,0.310314655,0.013986014,0.26311183,0.006118879,0.023601398,0.157342553,1144
85,0,5345,merch,3.403730393,0.145236492,0,0.119253814,0.303797245,3.07661438,1501
834,0,1975,merch,3.312732697,0.129213452,0,0.13295877,0,2.432582855,534
303,1,765,cert,0.411023617,0.013385825,0,0.242519617,0.004724409,0.186614156,1270
312,0,165,cert,0.373873711,0,0.215090036,0,0.003378378,0.226351261,888
375,0,555,cert,0.579154015,0,0,0.001966568,0,0.091445386,1017
60,0,2640,cert,0.832894325,0.0625,0.730262756,0.089473665,0.15460515,0.955920696,1520
155,0,7580,cert,0.994901657,2.290603638,1.943189621,0.151493073,0.040786594,1.965039253,1373
554,1,7266,travel,1.435872078,0.183220744,1.058822632,0.854387283,0.180327773,0.948890686,1037
156,0,8795,cert,4.484535217,0.215701819,0,1.118159294,0.986518383,4.887390137,1261
537,1,210,cert,0.018112481,0.000953289,0.849380016,0.008579597,0.005719733,0.014299326,1049
196,1,560,cert,0.373563051,0,0,0.002155172,0.004310343,0.125718355,1392
119,0,2110,cert,1.387991905,0.02419354,0,0.146057248,0.333333254,1.0779562,1116
17,0,350,entertain,0.406956434,0.09043473,0,0.000869565,0.003478261,0.293912888,1150
464,1,1700,travel,1.041703224,0.072759509,0,0.475598812,0.062111795,0.865128517,1127
13,0,1335,entertain,0.032762468,0.03425166,1.282203674,0.014147431,0.007446013,0.055100501,1343
209,0,1800,travel,0.244036675,0.013761461,1.702752113,0.01651375,0.014678896,0.157798052,1090
28,0,3300,travel,1.054965973,0.374155998,4.947925568,0.039537102,0.088717401,1.301832199,1037
130,0,2870,cert,1.17394352,0.004294917,0.010737293,0.166070104,0.608446598,0.863278389,1397
136,0,2795,cert,2.236820221,0.047039717,0,0.007299267,0.010543384,2.148418427,1233
255,1,1025,merch,0.508811951,0,0,0.133333325,0.21072793,0.513409615,1305
387,1,1025,merch,0.676103115,0,0,0,0.21815145,0.406327963,1201
188,0,937,travel,0.014825791,0.071163774,2.476648331,0.131949544,1.359524727,0.308376551,1349
10,0,2065,cert,0.184636116,0.278975725,2.576818466,0.032344997,0.400269508,0.416441917,1484
389,0,395,cert,0.807692051,0,0.463942289,0,0.009615384,0.439903736,416
256,0,1190,cert,0.633581162,0,0,0.008271292,0,0.253101587,1209
126,0,1400,cert,1.317358971,0.143761277,0.070524395,0.00723327,0.070524395,1.255876541,1106
148,0,1550,cert,0.433410168,0.106235564,0.489607334,0.091608882,0.08929944,0.362586498,1299
87,1,1025,travel,0.097645402,0.002077561,0,0.013850413,0.004155122,0.052631557,1444
142,1,1012,travel,0.240622759,0.015569709,1.130218506,0.100495398,0.142958164,0.147204518,1413
279,0,1250,cert,3.418636322,0.02503477,0,0.212795496,0.083449185,3.06675911,719
18,0,6340,cert,0.386577129,0.204026818,3.885904312,0.050335556,0.036241591,0.199999929,1490
263,0,365,cert,0.087378621,0.877022266,1.045307159,0.117583573,0.143473506,0.528586388,927
65,0,14960,cert,8.43926239,0.390536547,0.689265251,0.013418078,0.026129931,8.322738648,1416
1166,1,25,entertain,0.005952381,0.300595045,0,0,0,0.130952358,336
1292,0,125,cert,0.022222221,0,0,0.022222221,0,0,45
1,0,720,entertain,1.194814682,0.275555372,0,0.162962914,0.004444443,1.111851692,1350
